user_id,sign_up_date,age,gender,married,has_children,home_country,home_city,session_count,avg_session_duration,avg_page_clicks,total_trips,conversion_rate,cancellation_proportion,avg_days_depatrure_book,avg_days_checkin_book,total_flights_booked,avg_flight_price_usd,avg_flight_discount_amount,discounted_flight_proportion,round_trips_proportion,avg_flight_seats,avg_checked_bags,total_hotels_booked,avg_hotel_price_usd,avg_hotel_discount_amount,discounted_hotel_proportion,avg_hotel_rooms,avg_stay_duration_day,avg_flight_distance_from_home_km,weekend_trip_proportion,preferred_perk,perk_filter
533932,2023-01-16,34,F,TRUE,TRUE,usa,corpus christi,8,1.38,39.13,3,0.38,0.33,136.52,8.89,2,2935.79,0.08,0.38,1,2.33,2.33,3,82,0.08,0.5,1.5,5,6524.92,0,free checked bag,1
533975,2023-01-16,37,F,FALSE,TRUE,usa,sacramento,8,1.5,14.63,3,0.38,0,,8.86,0,,0.1,0.13,0,,,3,272,0.08,0.25,1,5,,0,exclusive discounts,1
533985,2023-01-16,33,F,FALSE,FALSE,usa,los angeles,8,1.25,13.63,2,0.25,0,8.61,10.85,2,636.46,0.12,0.38,1,1.5,1,1,197,,0,2,4,2182.54,0,1 night free hotel with flight,1
533990,2023-01-16,49,F,FALSE,TRUE,canada,windsor,8,1.63,15.88,5,0.63,0,5.99,5.92,4,354.66,0.1,0.38,1,1.25,0.25,4,124.25,0.05,0.13,1.25,4.75,1352.04,0,1 night free hotel with flight,1
534040,2023-01-16,55,F,TRUE,TRUE,usa,chicago,8,1.13,13.25,2,0.25,0,5.9,4.44,1,249.08,,0,1,1,0,2,201,0.1,0.13,2,11,1376.51,0,free hotel meal,1
534045,2023-01-16,42,F,TRUE,FALSE,usa,newport news,8,0.75,9.5,2,0.25,0,8.95,9.1,2,484.14,0.05,0.13,1,1.5,0.5,1,127,,0,2,2,2429.17,0,1 night free hotel with flight,1
534066,2023-01-16,42,F,TRUE,TRUE,usa,new york,8,2.25,20.5,5,0.63,0,8.86,10.14,5,319.39,0.15,0.25,1,1,0.4,4,93.5,0.1,0.13,1,2,1847.62,0,1 night free hotel with flight,1
534082,2023-01-16,61,F,TRUE,TRUE,usa,nashville,8,0.25,6,0,0,,,,0,,,0,0,,,0,,0.1,0.13,,,,0,exclusive discounts,1
534088,2023-01-16,27,M,FALSE,TRUE,usa,kansas city,8,1.75,17.63,3,0.38,0,8.14,4.53,2,235.2,0.08,0.25,1,1,0.5,2,249.5,0.15,0.13,1,3.5,1233.78,0,1 night free hotel with flight,1
534105,2023-01-16,51,F,FALSE,FALSE,usa,tucson,8,2,20.5,6,0.75,0,9.52,10.25,6,448.91,0.15,0.13,1,1.17,0.33,5,98.2,0.1,0.13,1.2,5.6,2197.11,0,1 night free hotel with flight,1
534179,2023-01-16,40,F,TRUE,FALSE,usa,san francisco,8,1.88,18.25,4,0.5,0,7.81,7.71,3,352.1,0.2,0.38,1,1,0.67,4,141.5,0.2,0.25,1,3.5,1966.39,0,1 night free hotel with flight,1
534190,2023-01-16,38,M,TRUE,TRUE,canada,windsor,8,2.38,22.25,2,0.25,0,8.58,7.24,1,136.34,0.18,0.25,1,1,0,2,151,0.05,0.13,1,6,688.74,0,1 night free hotel with flight,1
534246,2023-01-16,38,F,TRUE,FALSE,usa,houston,8,1.13,12.13,2,0.25,0,9.72,6.76,1,49.97,0.15,0.13,1,1,0,2,159.5,0.08,0.25,1,6,290.2,0,1 night free hotel with flight,1
534254,2023-01-16,23,F,FALSE,FALSE,canada,calgary,9,1.11,12.22,1,0.11,0,5.56,5.82,1,573.05,0.08,0.22,1,1,0,1,186,0.15,0.11,1,3,3156.46,0,1 night free hotel with flight,1
534295,2023-01-16,48,F,FALSE,FALSE,usa,new york,9,1.22,12.44,3,0.33,0,9.91,10.15,3,1369.02,0.11,0.44,1,2,0.67,3,83.67,,0,2,5,3037.13,0,1 night free hotel with flight,1
534333,2023-01-16,49,F,FALSE,TRUE,usa,houston,9,1.56,15.44,2,0.22,0,6.15,6.32,2,477.25,0.18,0.22,1,1.5,0,2,108.5,,0,1.5,2,1763.79,0.5,1 night free hotel with flight,1
534351,2023-01-16,41,F,FALSE,FALSE,usa,houston,9,1.89,19.67,7,0.78,0,8.75,8.96,7,416.98,0.05,0.11,1,1,0.71,7,208.71,0.1,0.11,1,8,2435.04,0,1 night free hotel with flight,1
534360,2023-01-16,42,F,FALSE,TRUE,canada,montreal,8,2.63,24.38,5,0.63,0,7.94,8.44,5,423.05,0.1,0.13,1,1.2,0.2,4,166.25,0.25,0.13,1,2.5,1738.65,0.2,1 night free hotel with flight,1
534378,2023-01-16,60,F,TRUE,TRUE,usa,los angeles,8,0.5,8.25,1,0.13,0,9.43,9.72,1,730.57,0.1,0.25,1,1,1,1,83,,0,1,1,4183.68,0,1 night free hotel with flight,1
534380,2023-01-16,37,M,FALSE,TRUE,canada,saskatoon,8,2,19.38,3,0.38,0,80.42,80.72,3,1142.3,0.13,0.5,1,1.33,0.33,3,132.67,0.1,0.13,1,5.33,4490.27,0.33,1 night free hotel with flight,1
534391,2023-01-16,49,F,TRUE,FALSE,canada,victoria,8,1.13,13.13,3,0.38,0,9.53,9.71,3,360.86,0.15,0.38,1,1,0.67,3,163,0.1,0.13,1,3.67,1930.26,0,1 night free hotel with flight,1
534445,2023-01-16,44,F,TRUE,FALSE,usa,jacksonville,8,8.88,41.25,3,0.38,0.33,7.16,7.7,3,642.02,0.1,0.25,1,1.25,0,2,109,,0.13,1.33,0.67,2792.54,0,no cancellation fees,1
534474,2023-01-16,44,M,FALSE,FALSE,usa,stockton,9,1.44,15.22,4,0.44,0,9.24,8.69,4,552.54,,0,1,1,0.75,3,100.67,0.1,0.11,1,12,3097.68,0.25,1 night free hotel with flight,1
534499,2023-01-16,31,F,TRUE,TRUE,usa,madison,8,1.25,13.88,1,0.13,0,,2.98,0,,0.35,0.13,0,,,1,68,0.2,0.13,1,2,,0,exclusive discounts,1
534564,2023-01-16,50,F,TRUE,FALSE,usa,miami,9,0.78,10.33,1,0.11,0,3.8,3.98,1,326.33,0.08,0.22,1,1,0,1,176,0.05,0.11,1,1,1928.77,0,1 night free hotel with flight,1
534586,2023-01-16,38,F,FALSE,TRUE,canada,quebec,8,1.38,14,0,0,,,,0,,0.1,0.13,0,,,0,,0.15,0.13,,,,0,exclusive discounts,1
534594,2023-01-16,44,F,TRUE,FALSE,canada,windsor,8,0.75,9.25,2,0.25,0,5.59,4.23,1,147.43,0.1,0.25,1,1,0,2,222.5,,0,2,15.5,863.6,0,free hotel meal,1
534604,2023-01-16,26,F,FALSE,FALSE,canada,vancouver,8,1.13,11.88,1,0.13,0,168.54,,1,1100.77,,0,1,2,2,0,,0.1,0.13,,,2703.16,0,free checked bag,1
534607,2023-01-16,35,F,FALSE,FALSE,usa,milwaukee,9,1.56,16.67,4,0.44,0,8.6,7.78,4,327.29,0.15,0.11,1,1.25,2,3,180.33,0.05,0.11,1.33,2,1518.3,0,free checked bag,1
534608,2023-01-16,37,F,TRUE,FALSE,usa,baton rouge,9,1.78,16.67,4,0.44,0,10.07,10.27,4,378.01,0.12,0.33,1,1,0.75,4,117.5,0.1,0.11,1,1.25,2265.96,0,1 night free hotel with flight,1
534661,2023-01-16,18,F,FALSE,TRUE,usa,austin,8,1.38,13.75,1,0.13,0,,13.96,0,,,0,0,,,1,198,0.25,0.13,1,7,,0,exclusive discounts,1
534688,2023-01-16,37,F,FALSE,TRUE,usa,louisville,8,1.5,15.88,5,0.63,0,6.48,6.68,4,170.69,0.25,0.25,1,1.25,1,5,158.2,0.1,0.25,1.2,3.6,937.48,0,1 night free hotel with flight,1
534697,2023-01-16,49,F,TRUE,FALSE,usa,omaha,9,1.89,20.56,2,0.22,0,5.44,5.31,1,355.15,0.2,0.11,1,1,0,2,86,,0,1.5,4,2021.66,0,free hotel meal,1
534703,2023-01-16,34,F,FALSE,FALSE,usa,tampa,8,3.5,21.88,2,0.25,0.5,5.27,5.46,2,381.21,0.2,0.38,1,1,0,2,221.67,0.15,0.38,1,3,2141.77,0,no cancellation fees,1
534742,2023-01-16,70,F,FALSE,FALSE,usa,dallas,8,1,13.88,2,0.25,0,3.99,13.04,1,354.66,0.2,0.13,1,1,0,2,117.5,0.2,0.13,1,2,2017.35,0,1 night free hotel with flight,1
534747,2023-01-16,37,F,FALSE,FALSE,usa,san jose,9,1.89,18.33,4,0.44,0,6.89,6.75,3,388.26,0.16,0.44,1,1,0.33,4,85,,0,1.25,2,2344.94,0.25,free hotel meal,1
534782,2023-01-16,26,F,FALSE,FALSE,usa,kansas city,8,1,12.25,4,0.5,0,6.24,6.35,2,306.11,0.13,0.25,1,1,1,4,301.25,,0,1,5.5,1741.52,0,1 night free hotel with flight,1
534793,2023-01-16,17,F,FALSE,TRUE,canada,edmonton,8,0.88,10.25,1,0.13,0,5.21,5.46,1,549.37,,0,1,1,0,1,163,0.05,0.13,1,1,2996.25,0,1 night free hotel with flight,1
534798,2023-01-16,28,F,FALSE,FALSE,usa,lubbock,8,1.63,16.5,3,0.38,0,8.04,8.21,3,273.87,0.15,0.25,1,1,0,3,98,0.1,0.13,1,1,1603.93,0.33,1 night free hotel with flight,1
534825,2023-01-16,28,F,FALSE,TRUE,canada,toronto,8,1.25,15,1,0.13,0,6.7,,1,97.51,0.1,0.13,1,1,0,0,,0.13,0.25,,,573.82,0,exclusive discounts,1
534840,2023-01-16,45,F,FALSE,FALSE,usa,indianapolis,9,1.78,17.78,4,0.44,0,10.57,9,4,250.39,0.18,0.22,1,1.25,0,3,191.67,0.1,0.22,1.33,1.67,972.12,0.25,1 night free hotel with flight,1
534842,2023-01-16,46,F,TRUE,FALSE,usa,tulsa,8,1.13,13.5,2,0.25,0,9.07,9.22,2,123.04,0.22,0.63,0,1,0,2,160.5,0.2,0.13,1,0.5,1373.84,0,exclusive discounts,1
534858,2023-01-16,54,F,TRUE,TRUE,usa,new york,8,2.75,51.63,4,0.5,0.25,7.18,7.34,4,252.56,0.1,0.38,1,1,0.6,4,303,,0.13,1,2.4,1389.37,0,no cancellation fees,1
534895,2023-01-16,33,M,FALSE,TRUE,canada,winnipeg,8,1.63,16.75,2,0.25,0,7.62,7.81,2,362.52,0.13,0.38,1,1,0.5,2,149.5,,0,1,2,2102.28,0,1 night free hotel with flight,1
534903,2023-01-16,51,F,FALSE,TRUE,usa,nashville,9,1.33,14.56,3,0.33,0,7.62,7.78,3,507.03,0.15,0.11,0.67,2.33,0.67,3,203.33,0.1,0.11,2.33,2,1690.92,0,1 night free hotel with flight,1
534939,2023-01-16,44,F,FALSE,FALSE,usa,washington,8,1.38,13.5,3,0.38,0,8.03,8.26,2,667.24,0.22,0.25,1,1,0,3,223.33,0.08,0.25,1,5.67,3789.61,0,1 night free hotel with flight,1
534948,2023-01-16,40,F,TRUE,FALSE,usa,colorado springs,8,1.25,13.25,4,0.5,0,5.23,4.03,1,911.86,0.15,0.13,1,2,1,4,110.25,0.1,0.13,1.5,5.75,2687.08,0,1 night free hotel with flight,1
534957,2023-01-16,49,F,TRUE,FALSE,canada,calgary,8,1.38,15.75,4,0.5,0,7.34,7.83,4,439.39,,0,1,1.25,0,2,151.5,0.1,0.13,1,1,2006.5,0.25,1 night free hotel with flight,1
534971,2023-01-16,33,F,FALSE,FALSE,canada,toronto,8,1.88,18.63,2,0.25,0,5.27,5.41,2,172.26,0.25,0.13,1,1,0.5,2,106.5,0.05,0.13,1,1,1003.4,0,1 night free hotel with flight,1
534986,2023-01-16,60,M,FALSE,FALSE,usa,oakland,8,2.88,27.25,4,0.5,0,9.05,9.29,4,688.96,0.25,0.13,1,1.25,0.75,4,114.25,0.13,0.25,1.25,5,2825.61,0,1 night free hotel with flight,1
535003,2023-01-16,57,F,TRUE,FALSE,usa,brownsville,9,0.56,9.78,0,0,,,,0,,0.07,0.33,0,,,0,,,0,,,,0,exclusive discounts,1
535007,2023-01-16,43,F,FALSE,FALSE,canada,toronto,8,5.5,39.13,6,0.75,0.17,8.58,8.76,6,349.71,,0.13,1,1.29,0.14,6,314.43,0.1,0.38,1.29,3.14,1834.11,0,no cancellation fees,1
535024,2023-01-16,37,F,FALSE,FALSE,usa,san antonio,8,3,52.38,3,0.38,0.33,11.17,11.39,3,847.46,0.2,0.25,1,2,1,3,127,,0.13,2,2.25,2816.76,0,no cancellation fees,1
535035,2023-01-16,51,F,FALSE,TRUE,usa,new york,8,2.63,25.25,4,0.5,0,8.3,7.05,3,464.94,0.1,0.13,1,1.67,0.33,4,149.75,0.08,0.25,1.75,7,2104.16,0,free hotel meal,1
535047,2023-01-16,46,F,FALSE,TRUE,usa,rochester,8,1.88,18.25,4,0.5,0,10.83,10.99,4,380.09,,0,1,1.25,0.5,4,138.25,0.1,0.13,1.25,3.25,1556.46,0,1 night free hotel with flight,1
535051,2023-01-16,49,F,TRUE,FALSE,usa,new york,8,1.75,19.63,4,0.5,0,5.54,5.08,3,434.16,0.3,0.13,1,1,0.33,4,141.25,0.08,0.25,1,4.75,2629.32,0.25,1 night free hotel with flight,1
535060,2023-01-16,34,F,FALSE,FALSE,usa,los angeles,8,2.5,24.13,4,0.5,0,7.25,7.44,4,304.12,0.13,0.25,0.75,1,0.5,4,258.75,,0,1,0.25,2044.2,0,1 night free hotel with flight,1
535063,2023-01-16,37,F,FALSE,FALSE,usa,los angeles,9,1.89,19.67,4,0.44,0,6.18,6.08,3,657.65,0.15,0.11,1,1.33,0.67,4,122.75,0.08,0.33,1.25,2.75,3382.01,0.25,1 night free hotel with flight,1
535081,2023-01-16,39,F,TRUE,FALSE,usa,knoxville,8,1.38,14.5,4,0.5,0,6.94,7.28,2,204.13,0.15,0.13,1,1,1,4,152.5,0.05,0.25,1.5,4.5,1135.76,0,free hotel meal,1
535099,2023-01-16,37,M,FALSE,FALSE,usa,buffalo,8,2.38,22.63,5,0.63,0,8.17,8.36,5,352.26,,0,1,1,1.2,5,271.2,,0,1,2.6,2071.05,0,free checked bag,1
535135,2023-01-17,47,F,TRUE,FALSE,canada,winnipeg,8,1.38,16.75,4,0.5,0,7.86,10.9,3,236.33,0.13,0.38,1,1,0.33,4,250,0.05,0.13,1,4.75,1228.98,0,1 night free hotel with flight,1
535136,2023-01-17,26,M,FALSE,FALSE,usa,new york,8,2.25,23.13,3,0.38,0,7.47,7.65,3,335.25,0.1,0.25,1,1,0.33,3,152.67,0.08,0.25,1,2.67,1922.47,0,1 night free hotel with flight,1
535149,2023-01-17,55,F,FALSE,TRUE,usa,baton rouge,8,1.38,15,1,0.13,0,6.15,6.3,1,272.85,0.08,0.25,1,1,2,1,122,0.1,0.25,1,2,1466.06,0,free checked bag,1
535155,2023-01-17,53,F,TRUE,FALSE,usa,nashville,8,0.88,10.25,1,0.13,0,4.39,4.64,1,595.66,0.05,0.13,1,1,1,1,144,,0,1,0,3441.79,1,1 night free hotel with flight,1
535177,2023-01-17,39,F,FALSE,FALSE,canada,toronto,8,1.88,19,2,0.25,0,7.83,8.01,2,512.77,0.3,0.13,1,1.5,1,2,222.5,0.12,0.38,1.5,4,1785.32,0,1 night free hotel with flight,1
535189,2023-01-17,48,M,TRUE,TRUE,usa,memphis,8,1.13,12.88,2,0.25,0,6.98,7.11,2,276.91,0.15,0.13,1,1.5,0.5,2,176.5,0.1,0.13,1.5,0.5,1067.04,0,1 night free hotel with flight,1
535229,2023-01-17,41,M,FALSE,FALSE,usa,new york,8,2.63,23.5,3,0.38,0,9.45,9.62,3,297.72,0.12,0.38,1,1,0,3,182.67,0.08,0.25,1,4.33,1653.17,0,1 night free hotel with flight,1
535266,2023-01-17,45,F,TRUE,TRUE,canada,edmonton,9,0.89,11,2,0.22,0,308.51,9.62,1,8945.15,,0,1,4,3,1,298,0.1,0.22,1,4,15452.5,0,free checked bag,1
535311,2023-01-17,42,F,TRUE,TRUE,usa,houston,9,1.11,13.11,2,0.22,0,6.2,3.79,2,376.59,,0,1,1,0,1,247,0.12,0.33,1,9,2182.35,0,1 night free hotel with flight,1
535341,2023-01-17,47,F,TRUE,FALSE,usa,tulsa,9,1.89,19.33,3,0.33,0,8.49,8.64,3,313.77,,0,1,1.67,0,3,95.33,0.25,0.11,1.67,5.33,1278.09,0,1 night free hotel with flight,1
535365,2023-01-17,30,F,FALSE,TRUE,usa,los angeles,8,1.5,15.5,2,0.25,0,10.15,10.26,2,123.98,0.1,0.13,1,1,0.5,2,99,,0,1,3,639.66,0,1 night free hotel with flight,1
535398,2023-01-17,40,M,FALSE,FALSE,usa,omaha,8,1.25,15.25,3,0.38,0,9.4,9.55,3,292.51,0.1,0.25,1,1.33,0.67,3,108.33,0.15,0.13,1.33,3.33,1323.85,0,1 night free hotel with flight,1
535441,2023-01-17,46,M,TRUE,TRUE,canada,calgary,8,1.75,18.25,4,0.5,0,7.95,8.15,4,432.55,0.1,0.25,1,1.25,0.5,4,179.75,,0,1.25,2.5,2137.03,0,1 night free hotel with flight,1
535447,2023-01-17,52,F,TRUE,FALSE,canada,ottawa,9,1.67,18.33,5,0.56,0,7.16,7.34,5,355.56,0.25,0.22,0.6,1.4,1.2,5,369.8,,0,1.4,2.2,1852.61,0,free checked bag,1
535459,2023-01-17,28,M,FALSE,FALSE,usa,lincoln,8,2.13,21.25,4,0.5,0,5.79,8.97,3,217.13,0.1,0.13,1,1,0,3,164,0.1,0.13,1,2.67,1249.52,0,1 night free hotel with flight,1
535473,2023-01-17,60,F,TRUE,FALSE,usa,chicago,8,0.88,12.88,1,0.13,0,252.45,,1,4332.96,0.1,0.13,1,2,1,0,,,0,,,13747.2,0,exclusive discounts,1
535495,2023-01-17,43,F,TRUE,TRUE,usa,corpus christi,8,1.63,16.75,3,0.38,0,7.04,6.06,2,474.73,0.15,0.13,1,1,1,3,429.33,,0,1,2.67,2632.12,0,1 night free hotel with flight,1
535497,2023-01-17,34,F,FALSE,TRUE,usa,chicago,8,0.38,6.88,0,0,,,,0,,0.08,0.25,0,,,0,,,0,,,,0,exclusive discounts,1
535502,2023-01-17,39,F,FALSE,TRUE,usa,columbus,9,1,12.89,3,0.33,0,5.68,5.81,3,147.31,0.1,0.22,0.67,1.33,0.67,3,296,,0,1.33,1,927.93,0,1 night free hotel with flight,1
535553,2023-01-17,40,F,FALSE,FALSE,canada,london,9,1.89,19.89,2,0.22,0,8.23,8.43,2,354.19,0.1,0.11,1,1,0.5,2,115,,0,1,4,2041.15,0,1 night free hotel with flight,1
535595,2023-01-17,53,F,TRUE,TRUE,usa,atlanta,8,1.63,15.13,2,0.25,0,115.72,6.91,2,5779.5,0.05,0.13,1,3,2,1,326,0.1,0.13,1,6,8109.89,0,free checked bag,1
535600,2023-01-17,37,F,FALSE,FALSE,usa,los angeles,8,1.38,14.75,3,0.38,0,8.58,6.74,2,189.9,0.1,0.13,1,1,0,2,114,,0,2,6,1170.46,0,1 night free hotel with flight,1
535610,2023-01-17,37,F,TRUE,FALSE,usa,kansas city,8,1.25,13.88,3,0.38,0,7.55,9.39,2,232.49,,0,1,1,1,3,82.67,0.05,0.25,1,2,1274.02,0,1 night free hotel with flight,1
535625,2023-01-17,28,F,FALSE,TRUE,canada,hamilton,8,2.63,23.63,5,0.63,0,41.81,10.27,5,180.92,,0,0.8,1,0.6,4,189.25,,0,1,2.25,1742.58,0,1 night free hotel with flight,1
535637,2023-01-17,32,F,FALSE,FALSE,canada,calgary,8,1,11.13,3,0.38,0,10.84,9.04,1,539.85,,0,1,1,0,3,113,0.23,0.25,1,3.67,3040.98,0,1 night free hotel with flight,1
535644,2023-01-17,48,F,TRUE,FALSE,usa,nashville,10,1.8,19.6,4,0.4,0,8.06,8.22,4,270.91,,0,0.75,1,0.25,4,186.75,0.1,0.2,1,2.25,1586.19,0,1 night free hotel with flight,1
535682,2023-01-17,18,F,FALSE,FALSE,usa,los angeles,8,0.25,7.38,0,0,,,,0,,0.05,0.13,0,,,0,,,0,,,,0,exclusive discounts,1
535686,2023-01-17,57,F,TRUE,FALSE,canada,windsor,9,3,23.67,4,0.44,0.25,101.19,101.32,4,265.08,0.1,0.33,1,1.8,0.8,4,299.2,0.1,0.22,1.4,7.6,910.42,0,no cancellation fees,1
535701,2023-01-17,39,F,FALSE,FALSE,usa,san jose,8,0.75,10,1,0.13,0,9.4,9.7,1,1629.24,0.25,0.25,1,2,0,1,541,,0,2,1,4271.03,0,1 night free hotel with flight,1
535702,2023-01-17,42,F,TRUE,TRUE,usa,new york,8,2.75,25.63,5,0.63,0,8.14,8.34,5,392.71,,0,0.8,1,0.6,5,319.8,0.25,0.13,1,3.8,2101.33,0,1 night free hotel with flight,1
535706,2023-01-17,55,F,FALSE,TRUE,usa,los angeles,8,1.13,12.5,1,0.13,0,8.36,8.54,1,311.77,0.25,0.25,1,1,1,1,153,0.05,0.13,1,0,1752.22,0,1 night free hotel with flight,1
535734,2023-01-17,41,F,FALSE,FALSE,usa,stockton,8,1.13,13.13,2,0.25,0,7.19,7.4,2,437.6,,0,1,1,0,2,122.5,0.18,0.25,1,1,2339.66,0,1 night free hotel with flight,1
535737,2023-01-17,22,F,FALSE,FALSE,canada,edmonton,8,0.63,8.63,0,0,,,,0,,,0,0,,,0,,0.05,0.13,,,,0,exclusive discounts,1
535746,2023-01-17,42,F,TRUE,FALSE,usa,new orleans,8,1.63,15.38,3,0.38,0,10.36,9.97,2,500.11,0.15,0.38,1,1,1,3,146,,0,1,4.33,3012.61,0,1 night free hotel with flight,1
535747,2023-01-17,26,F,FALSE,FALSE,usa,new york,8,0.75,8.88,2,0.25,0,8.64,8.83,1,98.16,,0,1,1,0,2,153.5,0.15,0.13,1.5,8,543.13,0,free hotel meal,1
535791,2023-01-17,41,F,TRUE,FALSE,usa,orlando,8,1,11,2,0.25,0,5.17,5.33,2,559.68,0.1,0.13,1,2,0.5,2,270,,0,2,2.5,1554.05,0.5,1 night free hotel with flight,1
535795,2023-01-17,54,F,TRUE,TRUE,usa,dallas,8,2.13,20.75,5,0.63,0,5.1,5.29,5,346.9,0.15,0.25,1,1,0.8,5,169,0.1,0.13,1,2.2,2161.39,0,1 night free hotel with flight,1
535878,2023-01-17,52,F,FALSE,FALSE,usa,phoenix,10,1,11.3,4,0.4,0,7.74,6.52,3,746.85,0.17,0.3,1,1.33,1,4,219.25,0.2,0.1,1.25,7.25,3436.2,0,1 night free hotel with flight,1
535879,2023-01-17,39,F,TRUE,TRUE,usa,new york,8,1.88,18,5,0.63,0,7.62,9.17,4,417.81,,0,1,1,0.5,5,295.4,0.1,0.13,1,3.6,2225.89,0,1 night free hotel with flight,1
535885,2023-01-17,45,F,TRUE,FALSE,usa,new york,8,1.25,13.88,3,0.38,0,6.82,7.21,1,66.3,0.28,0.25,1,1,0,3,143,0.05,0.13,1.33,7,339.26,0,free hotel meal,1
535896,2023-01-17,41,F,TRUE,TRUE,usa,indianapolis,8,1.38,14.25,2,0.25,0,7.42,7.63,2,401.42,0.13,0.38,1,1,0.5,2,159.5,0.05,0.13,1,0.5,2311.33,0,1 night free hotel with flight,1
535905,2023-01-17,33,F,FALSE,FALSE,usa,new york,8,1.88,36.63,2,0.25,0.5,6.33,6.61,2,669.62,0.13,0.5,1,1,1,2,431,0.1,0.25,1,4.33,3692.46,0,no cancellation fees,1
535906,2023-01-17,35,F,FALSE,FALSE,usa,new york,8,1.75,17.75,5,0.63,0,11.27,8.84,3,309.58,0.08,0.38,1,1,0.33,5,159.8,,0,1,4.8,1709.98,0,1 night free hotel with flight,1
535912,2023-01-17,41,F,FALSE,FALSE,usa,austin,8,1.25,15.38,5,0.63,0,6.84,7.03,5,316.45,0.2,0.13,0.8,1,0.2,5,189,,0,1,1.6,2088.01,0.2,1 night free hotel with flight,1
535942,2023-01-17,44,F,TRUE,TRUE,usa,boston,8,1.25,13.25,2,0.25,0,9.43,9.73,2,681.26,0.08,0.25,1,1,0.5,2,141.5,0.05,0.13,1,3.5,4179.63,0,1 night free hotel with flight,1
535983,2023-01-17,51,F,FALSE,TRUE,usa,honolulu,8,1.25,15,1,0.13,0,5.05,,1,1301.14,0.15,0.25,1,1,1,0,,,0,,,8045.26,1,exclusive discounts,1
535994,2023-01-17,26,F,FALSE,TRUE,usa,chicago,8,1.25,13.5,1,0.13,0,,9.83,0,,0.12,0.38,0,,,1,155,0.05,0.13,1,11,,0,exclusive discounts,1
536000,2023-01-17,31,M,FALSE,FALSE,canada,edmonton,8,2.63,44.5,4,0.5,0.25,72.33,6.83,4,690.17,,0.13,1,1.4,0.6,4,223,,0.13,1,1.33,2639.3,0.25,no cancellation fees,1
536016,2023-01-17,35,F,TRUE,TRUE,usa,oakland,8,1.13,11.88,2,0.25,0,7.11,8.62,2,724.11,,0,1,1.5,0,1,144,0.13,0.25,2,7,3065.21,0,1 night free hotel with flight,1
536034,2023-01-17,55,F,TRUE,TRUE,canada,halifax,8,1.5,16.63,2,0.25,0,9.78,11.81,1,649.73,,0,1,1,0,2,298.5,,0,1,5,3224.2,0,1 night free hotel with flight,1
536035,2023-01-17,28,M,FALSE,FALSE,usa,new york,8,1.25,13.88,2,0.25,0,5.67,5.83,2,488.34,0.2,0.38,1,1.5,0.5,2,145.5,0.15,0.13,1.5,1,1425.73,0.5,1 night free hotel with flight,1
536039,2023-01-17,36,F,FALSE,TRUE,usa,norfolk,8,1.25,38.75,6,0.75,0.17,93.05,93.99,4,617.9,0.1,0.38,1,1.8,0.6,4,223.2,0.08,0.38,1.8,7.8,1704.89,0.33,no cancellation fees,1
536050,2023-01-17,30,F,FALSE,FALSE,canada,toronto,8,1.63,17.5,3,0.38,0,5.13,5.3,3,317.66,,0,1,1,1.33,3,233.33,0.05,0.13,1,1.67,1574.46,0.33,free checked bag,1
536058,2023-01-17,44,F,TRUE,FALSE,usa,philadelphia,8,1.25,12.25,2,0.25,0,9.51,8.19,1,410.74,0.2,0.25,1,1,1,2,458,0.1,0.13,1,5.5,2072.41,0,1 night free hotel with flight,1
536066,2023-01-17,42,F,FALSE,FALSE,usa,rochester,9,1.33,16.56,3,0.33,0,7.48,7.65,3,335.01,0.08,0.33,1,1.33,0.33,3,145.67,0.1,0.11,1.33,1.67,1633.17,0.67,1 night free hotel with flight,1
536086,2023-01-17,54,F,TRUE,TRUE,usa,miami,8,1.38,14.63,3,0.38,0,7.24,7.5,3,832.87,0.1,0.25,1,1.33,0.67,3,246.33,,0,1.33,1.33,3467.74,0,1 night free hotel with flight,1
536099,2023-01-17,34,F,FALSE,TRUE,usa,columbus,8,1.13,12.25,4,0.5,0,9.13,14.33,2,179.76,0.2,0.13,1,1.5,0,4,160.5,,0,1.25,5.25,619.4,0,1 night free hotel with flight,1
536135,2023-01-17,67,F,FALSE,FALSE,usa,minneapolis,8,0.5,9.63,0,0,,,,0,,,0,0,,,0,,0.08,0.38,,,,0,exclusive discounts,1
536170,2023-01-17,67,F,TRUE,FALSE,canada,calgary,9,0.44,7.33,0,0,,,,0,,0.1,0.11,0,,,0,,,0,,,,0,exclusive discounts,1
536212,2023-01-17,26,M,FALSE,FALSE,usa,st. louis,8,2.38,46.5,1,0.13,1,110.09,110.24,1,375.37,,0.13,1,2,1,1,128,0.1,0.38,1,12,1098.29,0,no cancellation fees,1
536228,2023-01-17,17,F,FALSE,FALSE,usa,orlando,9,1.56,17.67,1,0.11,0,,2.56,0,,,0,0,,,1,86,0.2,0.22,2,8,,0,exclusive discounts,1
536229,2023-01-17,44,M,FALSE,TRUE,usa,sacramento,8,1,12.63,2,0.25,0,5.02,7.59,1,137.36,0.1,0.25,1,1,0,1,104,,0,2,14,756.58,0,1 night free hotel with flight,1
536241,2023-01-17,49,F,TRUE,TRUE,usa,philadelphia,8,1.25,13.13,2,0.25,0,8.2,8.89,2,1292.5,0.1,0.25,1,2,0.5,1,88,,0,3,4,3494.73,0,1 night free hotel with flight,1
